sample,variable,specification,se_type,amount,effect_or_wald,se,lo,hi,p,N
C,income_h,citytier_FE,province_cluster,1000,-0.10997746603215622,0.09057077544001149,-0.2874929239464436,0.06753799188213117,0.2246442560245605,5171
C,income_h,citytier_FE,province_cluster,5000,-0.03943176289436963,0.09179114275327754,-0.2193390967905684,0.1404755710018291,0.6675002070041851,5171
C,income_h,citytier_FE,province_cluster,joint,15.813589240501976,,,,0.014790261501222085,5171
C,income_h,citytier_FE,city_cluster,200,-0.27862030174364427,0.09291015323543982,-0.4607208558832039,-0.09651974760408466,0.002710323923575361,5171
C,income_h,citytier_FE,city_cluster,1000,-0.10997746603215622,0.09347636320747407,-0.2931877713245904,0.07323283926027796,0.23938434594941083,5171
C,income_h,citytier_FE,city_cluster,5000,-0.03943176289436963,0.08671824020978051,-0.20939639050823255,0.13053286471949332,0.6493169573070836,5171
C,income_h,citytier_FE,city_cluster,joint,15.675606550831864,,,,0.015605185154177251,5171
C,q43_edu,primary,HC1,200,-0.08636056412009467,0.09270630186514564,-0.26806157691567856,0.09534044867548923,0.35156908520241836,5171
C,q43_edu,primary,HC1,1000,-0.1880635800703228,0.08845014133314583,-0.36142267151076624,-0.014704488629879386,0.03348577306160507,5171
C,q43_edu,primary,HC1,5000,-0.114885797684553,0.09128257009899,-0.29379634749482625,0.06402475212572024,0.20818452688965827,5171
C,q43_edu,primary,HC1,joint,7.8216941403639835,,,,0.2514597160161043,5171
C,q43_edu,primary,HC3,200,-0.08636056412009467,0.0931652268885229,-0.26896105343310217,0.09623992519291284,0.35394660398777367,5171
C,q43_edu,primary,HC3,1000,-0.1880635800703228,0.08885195905000944,-0.362210219764169,-0.013916940376476616,0.03429426561753763,5171
C,q43_edu,primary,HC3,5000,-0.114885797684553,0.09170585381702362,-0.29462596833741433,0.06485437296830833,0.21029158512609136,5171
C,q43_edu,primary,HC3,joint,7.749106668821762,,,,0.25706668126106674,5171
C,q43_edu,primary,province_cluster,200,-0.08636056412009467,0.11644754069938884,-0.31459354997915895,0.14187242173896958,0.4583137563992924,5171
C,q43_edu,primary,province_cluster,1000,-0.1880635800703228,0.1000533047268228,-0.3841644538691067,0.008037293728461042,0.06015799431466195,5171
C,q43_edu,primary,province_cluster,5000,-0.114885797684553,0.10558419284549121,-0.3218270129984474,0.09205541762934143,0.2765524794482539,5171
C,q43_edu,primary,province_cluster,joint,10.242470138166613,,,,0.11480548216803435,5171
C,q43_edu,primary,city_cluster,200,-0.08636056412009467,0.09608903346010773,-0.27469160901117,0.10197048077098066,0.36878281455188844,5171
C,q43_edu,primary,city_cluster,1000,-0.1880635800703228,0.092872946892312,-0.37009121111735543,-0.00603594902329016,0.04287193887042391,5171
C,q43_edu,primary,city_cluster,5000,-0.114885797684553,0.0962881232809725,-0.3036070514542118,0.07383545608510579,0.23281216404904448,5171
C,q43_edu,primary,city_cluster,joint,8.691196588864454,,,,0.19170417966887918,5171
C,q43_edu,controls,HC1,200,-0.10021345862362442,0.09175377574823686,-0.2800475545357333,0.07962063728848447,0.2747452755293467,5171
C,q43_edu,controls,HC1,1000,-0.17833943223726462,0.0879543820697542,-0.35072685337645837,-0.005952011098070892,0.042597457496358154,5171
C,q43_edu,controls,HC1,5000,-0.1051607138088331,0.08742549874239929,-0.2765115426743875,0.06619011505672129,0.22903015453203268,5171
C,q43_edu,controls,HC1,joint,7.132829614746395,,,,0.3087377898694179,5171
C,q43_edu,controls,HC3,200,-0.10021345862362442,0.09272666130089342,-0.28195437518001953,0.08152745793277068,0.27981256063377036,5171
C,q43_edu,controls,HC3,1000,-0.17833943223726462,0.08872671863849019,-0.3522406052351241,-0.004438259239405107,0.04443270646695112,5171
C,q43_edu,controls,HC3,5000,-0.1051607138088331,0.08822360898591987,-0.27807581000738035,0.06775438238971412,0.23326937028949435,5171
C,q43_edu,controls,HC3,joint,7.002679092985682,,,,0.3205995088351617,5171
C,q43_edu,controls,province_cluster,200,-0.10021345862362442,0.11888476069265423,-0.3332233078918898,0.13279639064464094,0.3992585270176525,5171
C,q43_edu,controls,province_cluster,1000,-0.17833943223726462,0.09961901719758536,-0.3735891181198082,0.016910253645278955,0.07341939756673108,5171
C,q43_edu,controls,province_cluster,5000,-0.1051607138088331,0.09935439103517071,-0.29989174194367696,0.08957031432601073,0.2898546521603642,5171
C,q43_edu,controls,province_cluster,joint,7.672760923909077,,,,0.2630711330652461,5171
C,q43_edu,controls,city_cluster,200,-0.10021345862362442,0.09474759789986033,-0.2859153381290335,0.0854884208817847,0.2901974128404804,5171
C,q43_edu,controls,city_cluster,1000,-0.17833943223726462,0.09146213572596582,-0.35760192420927184,0.0009230597347425762,0.05119141013761493,5171
C,q43_edu,controls,city_cluster,5000,-0.1051607138088331,0.09399969398817244,-0.28939672858343735,0.07907530096577112,0.2632533625874064,5171
C,q43_edu,controls,city_cluster,joint,7.688400816531498,,,,0.2618320937809115,5171
C,q43_edu,province_FE,HC1,200,-0.07466628716989973,0.09322355380973128,-0.25738109514780483,0.10804852080800534,0.42316753708716726,5171
C,q43_edu,province_FE,HC1,1000,-0.19949275257787658,0.08918081103511108,-0.3742839303187665,-0.02470157483698665,0.02528980064389637,5171
C,q43_edu,province_FE,HC1,5000,-0.10900108075580885,0.09168197157022945,-0.2886944430650837,0.070692281553466,0.23447736854395806,5171
C,q43_edu,province_FE,HC1,joint,8.275301067899045,,,,0.21861990220103705,5171
C,q43_edu,province_FE,HC3,200,-0.07466628716989973,0.09391331233567439,-0.25873299701668273,0.10940042267688327,0.4265812701920084,5171
C,q43_edu,province_FE,HC3,1000,-0.19949275257787658,0.08989750410385072,-0.3756886229214657,-0.02329688223428744,0.02647901321175442,5171
C,q43_edu,province_FE,HC3,5000,-0.10900108075580885,0.09235468351073814,-0.29001293424045077,0.07201077272883309,0.23790309899220952,5171
C,q43_edu,province_FE,HC3,joint,8.149187941710014,,,,0.22737595171008126,5171
C,q43_edu,province_FE,province_cluster,200,-0.07466628716989973,0.11568554568303345,-0.3014057902405084,0.15207321590070896,0.5186521212035919,5171
C,q43_edu,province_FE,province_cluster,1000,-0.19949275257787658,0.10144374013235656,-0.39831882969433596,-0.0006666754614172155,0.04923674442310138,5171
C,q43_edu,province_FE,province_cluster,5000,-0.10900108075580885,0.1097952673598173,-0.3241958504539969,0.10619368894237922,0.3208236814591249,5171
C,q43_edu,province_FE,province_cluster,joint,9.985464353485135,,,,0.12526548324176173,5171
C,q43_edu,province_FE,city_cluster,200,-0.07466628716989973,0.09628136756510997,-0.2633742999797782,0.11404172563997872,0.43804373404635644,5171
C,q43_edu,province_FE,city_cluster,1000,-0.19949275257787658,0.09317397328756934,-0.3821103845180095,-0.01687512063774363,0.03226774139030367,5171
C,q43_edu,province_FE,city_cluster,5000,-0.10900108075580885,0.09756423496298235,-0.30022346746245776,0.08222130595084008,0.2638986668863932,5171
C,q43_edu,province_FE,city_cluster,joint,9.021286765925634,,,,0.17238445283244755,5171
C,q43_edu,citytier_FE,HC1,200,-0.0815218110328862,0.09263076594633787,-0.26307477614806773,0.10003115408229535,0.37881991114852787,5171
C,q43_edu,citytier_FE,HC1,1000,-0.1890421690437499,0.08846816877014425,-0.3624365936114438,-0.01564774447605599,0.03261114793077033,5171
C,q43_edu,citytier_FE,HC1,5000,-0.1148790277773972,0.09111861553990122,-0.29346823255675525,0.06371017700196088,0.20739405554595147,5171
C,q43_edu,citytier_FE,HC1,joint,7.769651167672921,,,,0.25546969212714726,5171
C,q43_edu,citytier_FE,HC3,200,-0.0815218110328862,0.09312728502763594,-0.2640479356650488,0.10100431359927645,0.3813668963776653,5171
C,q43_edu,citytier_FE,HC3,1000,-0.1890421690437499,0.08890663954135787,-0.36329598053129597,-0.014788357556203807,0.03347830547911805,5171
C,q43_edu,citytier_FE,HC3,5000,-0.1148790277773972,0.09157621050385115,-0.2943651022056041,0.06460704665080966,0.20967352804594874,5171
C,q43_edu,citytier_FE,HC3,joint,7.6915669473229915,,,,0.26158182830135557,5171
C,q43_edu,citytier_FE,province_cluster,200,-0.0815218110328862,0.11638347352990683,-0.30962922754717426,0.1465856054814019,0.48364091838643586,5171
C,q43_edu,citytier_FE,province_cluster,1000,-0.1890421690437499,0.10010617990573412,-0.38524667628887604,0.007162338201376239,0.05897004837136579,5171
C,q43_edu,citytier_FE,province_cluster,5000,-0.1148790277773972,0.10705991952465388,-0.3247126142334753,0.09495455867868094,0.283255467143375,5171
C,q43_edu,citytier_FE,province_cluster,joint,9.931127466928544,,,,0.12758251530962578,5171
C,q43_edu,citytier_FE,city_cluster,200,-0.0815218110328862,0.09633762573283704,-0.2703400878253459,0.10729646575957352,0.39743590097773096,5171
C,q43_edu,citytier_FE,city_cluster,1000,-0.1890421690437499,0.09263571724340541,-0.3706048385228606,-0.007479499564639225,0.04128016056770522,5171
C,q43_edu,citytier_FE,city_cluster,5000,-0.1148790277773972,0.09696483537994112,-0.30492661288893697,0.0751685573341426,0.23611655551169042,5171
C,q43_edu,citytier_FE,city_cluster,joint,8.632117631803698,,,,0.1953488878208279,5171
C,q30_medexp,primary,HC1,200,0.27798737465449774,0.1014833057228937,0.07908375040555854,0.47689099890343695,0.006158095037470516,5171
C,q30_medexp,primary,HC1,1000,0.03008786700453059,0.08937860297448552,-0.14509097581396557,0.20526670982302675,0.7363929035797241,5171
C,q30_medexp,primary,HC1,5000,0.1579333326576589,0.09168102672384555,-0.021758177786732585,0.33762484310205043,0.08495378733074584,5171
C,q30_medexp,primary,HC1,joint,12.826308691680417,,,,0.045878610192495,5171
C,q30_medexp,primary,HC3,200,0.27798737465449774,0.10204422378798317,0.07798437119970528,0.47799037810929024,0.006446032877660579,5171
C,q30_medexp,primary,HC3,1000,0.03008786700453059,0.08988401489983777,-0.14608156498501304,0.20625729899407422,0.7378204538005105,5171
C,q30_medexp,primary,HC3,5000,0.1579333326576589,0.09219829530068452,-0.022772005567671255,0.33863867088298905,0.08671722325083314,5171
C,q30_medexp,primary,HC3,joint,12.685835678609568,,,,0.048305212701765805,5171
C,q30_medexp,primary,province_cluster,200,0.27798737465449774,0.1017639220346085,0.07853375254112305,0.47744099676787244,0.006301061093744926,5171
C,q30_medexp,primary,province_cluster,1000,0.03008786700453059,0.09341302918754546,-0.1529983058898474,0.21317403989890857,0.7473807473765464,5171
C,q30_medexp,primary,province_cluster,5000,0.1579333326576589,0.07689126870789952,0.007229215264584199,0.3086374500507336,0.03997736998218208,5171
C,q30_medexp,primary,province_cluster,joint,23.416932344392055,,,,0.0006682127879939073,5171
C,q30_medexp,primary,city_cluster,200,0.27798737465449774,0.10216317657576239,0.07775122801979736,0.4782235212891981,0.006508211904316108,5171
C,q30_medexp,primary,city_cluster,1000,0.03008786700453059,0.09495546932473353,-0.15602143300704502,0.2161971670161062,0.7513476210638045,5171
C,q30_medexp,primary,city_cluster,5000,0.1579333326576589,0.08857655412797014,-0.015673523307825205,0.33154018862314305,0.0745838469092909,5171
C,q30_medexp,primary,city_cluster,joint,12.370289923428457,,,,0.05419991205294235,5171
C,q30_medexp,controls,HC1,200,0.23446652382109265,0.10091007843829394,0.036686404404924655,0.43224664323726064,0.020151267283479865,5171
C,q30_medexp,controls,HC1,1000,0.014860301477659689,0.08691981792302819,-0.15549941119425467,0.18522001414957404,0.8642507905165877,5171
C,q30_medexp,controls,HC1,5000,0.14101316822937227,0.08951307730369693,-0.034429239431223446,0.316455575889968,0.11517892119964426,5171
C,q30_medexp,controls,HC1,joint,10.517540876354142,,,,0.10448181723434778,5171
C,q30_medexp,controls,HC3,200,0.23446652382109265,0.10192801675004284,0.034691281975413296,0.434241765666772,0.02143039270858057,5171
C,q30_medexp,controls,HC3,1000,0.014860301477659689,0.08770964654910936,-0.1570474468553325,0.18676804981065187,0.8654615121923287,5171
C,q30_medexp,controls,HC3,5000,0.14101316822937227,0.09036421244105182,-0.03609743364641557,0.31812377010516013,0.11864225413667749,5171
C,q30_medexp,controls,HC3,joint,10.311109134875549,,,,0.11214723292716233,5171
C,q30_medexp,controls,province_cluster,200,0.23446652382109265,0.09963924565833748,0.039177190884012225,0.42975585675817307,0.018614905620853633,5171
C,q30_medexp,controls,province_cluster,1000,0.014860301477659689,0.09307053208368193,-0.1675545894283365,0.19727519238365587,0.8731433227770768,5171
C,q30_medexp,controls,province_cluster,5000,0.14101316822937227,0.07963336684514147,-0.01506536275477105,0.2970916992135156,0.07659730370367622,5171
C,q30_medexp,controls,province_cluster,joint,21.038308429475332,,,,0.0018057651468652237,5171
C,q30_medexp,controls,city_cluster,200,0.23446652382109265,0.09939994543064358,0.03964621071178451,0.4292868369304008,0.018333173420696864,5171
C,q30_medexp,controls,city_cluster,1000,0.014860301477659689,0.09263093461448181,-0.1666929942210093,0.19641359717632867,0.8725464353253176,5171
C,q30_medexp,controls,city_cluster,5000,0.14101316822937227,0.08692111556856377,-0.02934908778105652,0.311375424239801,0.10473656208070263,5171
C,q30_medexp,controls,city_cluster,joint,9.881830344729378,,,,0.12971742089262284,5171
C,q30_medexp,province_FE,HC1,200,0.2699574137827886,0.10254785998610708,0.06896730151836258,0.47094752604721457,0.008475860360760557,5171
C,q30_medexp,province_FE,HC1,1000,0.02470181778860063,0.09005608490761405,-0.15180486521900405,0.20120850079620528,0.783858916621341,5171
C,q30_medexp,province_FE,HC1,5000,0.15080621463247307,0.09233679007288838,-0.030170568358423744,0.3317829976233699,0.10242291187976942,5171
C,q30_medexp,province_FE,HC1,joint,12.173425553917461,,,,0.058209853694117214,5171
C,q30_medexp,province_FE,HC3,200,0.2699574137827886,0.10344829350799291,0.06720248424499381,0.4727123433205834,0.009065135665960343,5171
C,q30_medexp,province_FE,HC3,1000,0.02470181778860063,0.09091598024239528,-0.15349022910564925,0.20289386468285053,0.785853158391774,5171
C,q30_medexp,province_FE,HC3,5000,0.15080621463247307,0.09304648545321606,-0.03156154574386047,0.33317397500880663,0.10506867543016313,5171
C,q30_medexp,province_FE,HC3,joint,11.97551922585804,,,,0.06251717398200539,5171
C,q30_medexp,province_FE,province_cluster,200,0.2699574137827886,0.10380595733931972,0.06650147601702067,0.4734133515485565,0.009306182963399957,5171
C,q30_medexp,province_FE,province_cluster,1000,0.02470181778860063,0.0941519750695354,-0.1598326624210018,0.2092362979982031,0.7930430434739744,5171
C,q30_medexp,province_FE,province_cluster,5000,0.15080621463247307,0.076648860028705,0.0005772095201595495,0.3010352197447866,0.04912622322047917,5171
C,q30_medexp,province_FE,province_cluster,joint,22.080002397314395,,,,0.001171108423592056,5171
C,q30_medexp,province_FE,city_cluster,200,0.2699574137827886,0.10397415060492303,0.06617182327399598,0.4737430042915812,0.009420914756028888,5171
C,q30_medexp,province_FE,city_cluster,1000,0.02470181778860063,0.09439794176217561,-0.16031474827997305,0.20971838385717434,0.7935700855111569,5171
C,q30_medexp,province_FE,city_cluster,5000,0.15080621463247307,0.09031807593102535,-0.026213961345290526,0.32782639061023666,0.0949740803228563,5171
C,q30_medexp,province_FE,city_cluster,joint,11.262413560014682,,,,0.0805970041323954,5171
C,q30_medexp,citytier_FE,HC1,200,0.2785706648773417,0.10103901096905123,0.08053784234445385,0.4766034874102296,0.005832356142582229,5171
C,q30_medexp,citytier_FE,HC1,1000,0.02719045777079375,0.08965914502974404,-0.14853823737215793,0.20291915291374546,0.7616881110912241,5171
C,q30_medexp,citytier_FE,HC1,5000,0.15694955518451792,0.09169298724858163,-0.022765397457592512,0.3366645078266284,0.08695464528580296,5171
C,q30_medexp,citytier_FE,HC1,joint,12.722571990477324,,,,0.04765927560191793,5171
C,q30_medexp,citytier_FE,HC3,200,0.2785706648773417,0.10163256484212618,0.07937449813034267,0.47776683162434075,0.00612602033340453,5171
C,q30_medexp,citytier_FE,HC3,1000,0.02719045777079375,0.09020287453879752,-0.14960392762723446,0.20398484316882193,0.7630815044441311,5171
C,q30_medexp,citytier_FE,HC3,5000,0.15694955518451792,0.09224554751435556,-0.023848395677797285,0.3377475060468331,0.08886183809131809,5171
C,q30_medexp,citytier_FE,HC3,joint,12.574245327920263,,,,0.05031782987374983,5171
C,q30_medexp,citytier_FE,province_cluster,200,0.2785706648773417,0.09827021568293552,0.0859645813858049,0.4711767483688786,0.004586277007982675,5171
C,q30_medexp,citytier_FE,province_cluster,1000,0.02719045777079375,0.09231371832126,-0.1537411054178512,0.20812202095943866,0.7683421975804381,5171
C,q30_medexp,citytier_FE,province_cluster,5000,0.15694955518451792,0.07661914436585537,0.006778791701166381,0.3071203186678695,0.04051711621869778,5171
C,q30_medexp,citytier_FE,province_cluster,joint,24.816233046332417,,,,0.0003692649242011359,5171
C,q30_medexp,citytier_FE,city_cluster,200,0.2785706648773417,0.1010859915124034,0.08044576217150948,0.476695567583174,0.005855252237504016,5171
C,q30_medexp,citytier_FE,city_cluster,1000,0.02719045777079375,0.0944219264720615,-0.15787311746533594,0.21225403300692341,0.7733715220826881,5171
C,q30_medexp,citytier_FE,city_cluster,5000,0.15694955518451792,0.08879412101651012,-0.017083724046733,0.3309828344157688,0.0771333244245785,5171
C,q30_medexp,citytier_FE,city_cluster,joint,12.274253249164644,,,,0.05612286314603039,5171
