kind,model,assumed_reliability,observed_r2,observed_lo,observed_hi,conditional_latent_r2,conditional_lo,conditional_hi,interpretation
reliability_scenario,ALL,0.53,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.09095780015779546,0.07631022703746056,0.10475814926022113,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.54,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.08927339645116962,0.074897074684915,0.10281818353318,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.55,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.08765024378842108,0.07353530969064381,0.10094876201439491,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.56,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.08608506086362785,0.07222217916045374,0.09914610554985213,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.57,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.08457479663795019,0.07095512338570895,0.09740670018932844,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.58,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.08311661048902001,0.06973175918940362,0.09572727432399518,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.59,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.08170785437903662,0.06854986496585441,0.09410477814901222,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.6,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.08034605680605267,0.0674073672164235,0.09253636517986201,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.61,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.0790289083338223,0.06630232840959688,0.09101937558674951,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.62,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.07775424852198645,0.06523293601589371,0.08955132114180193,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.63,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.07652005410100254,0.06419749258707,0.08812987159986857,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.64,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.07532442825567437,0.06319440676539703,0.08675284235612063,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.65,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.07416559089789476,0.06222218512285246,0.08541818324294954,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.66,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.07304186982368424,0.06127942474220317,0.08412396834532909,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.67,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.07195169266213672,0.0603648064624688,0.08286838672823463,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.68,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.07089357953475235,0.05947708872037367,0.08164973398223117,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.69,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06986613635308928,0.05861510192732478,0.08046640450422783,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.7,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.0688680486909023,0.057777743328363,0.07931688443988172,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.71,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06789807617412902,0.056963972295569154,0.0781997452224186,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.72,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06695504733837723,0.056172806013686245,0.077113637649885,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.73,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06603785490908438,0.05540331552034808,0.07605728644920165,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.74,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06514545146436702,0.0546546220673704,0.0750294852809692,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.75,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06427684544484213,0.0539258937731388,0.0740290921438896,"fold-bootstrap interval transformed; reliability assumed, not estimated"
